2024-11-30 15:04:50,707 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002210/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:50,707 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002211/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:51,959 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002211/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:51,959 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007778/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:53,233 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007778/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:53,233 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002214/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:54,248 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002214/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:54,248 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002215/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:55,304 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002215/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:55,304 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002216/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:56,712 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002216/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:56,712 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000004803/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:58,072 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000004803/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:58,072 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002218/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:59,240 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002218/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:59,240 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002219/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:00,460 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002219/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:00,460 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002220/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:01,596 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002220/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:01,597 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002221/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:02,631 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002221/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:02,631 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002222/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:03,636 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002222/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:03,636 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002213/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:04,534 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002213/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:04,534 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002198/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:05,401 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002198/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:05,401 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002200/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:08,338 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002200/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:08,339 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000006982/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:09,702 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000006982/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:09,702 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000005919/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:11,305 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000005919/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:11,305 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007671/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:15,234 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007671/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:15,235 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007642/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:18,349 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007642/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:18,349 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000008751/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:20,449 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000008751/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:20,449 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000006567/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:30,321 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000006567/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:05:30,322 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007589/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
